average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
6.07,13.57,-0.46,14.03,72.96,14.17,7.82131
5.79,13.19,-0.71,13.9,72.51,14.85,7.638
5.42,12.75,-1.04,13.79,71.4,15.52,7.207149999999999
4.91,12.19,-1.53,13.72,70.2,16.2,6.56126
4.55,11.79,-1.95,13.74,69.83,16.88,6.14215
4.18,11.52,-2.31,13.83,69.96,17.55,5.829350000000001
3.94,11.36,-2.53,13.89,70.25,18.23,5.40458
3.76,11.17,-2.57,13.74,70.77,18.91,4.99104
3.71,11.22,-2.6,13.82,70.5,19.39,4.85552
3.39,10.84,-2.96,13.8,69.59,19.63,4.56978
3.08,10.58,-3.32,13.9,69.02,19.87,3.97274
2.89,10.4,-3.46,13.86,68.17,20.11,3.58844
2.85,10.49,-3.47,13.96,69.02,20.35,3.37054
2.86,10.34,-3.38,13.72,69.29,20.58,3.35104
2.8,10.12,-3.48,13.6,69.39,20.82,3.19585
2.77,10.12,-3.59,13.71,68.51,21.03,3.12752
2.55,9.85,-3.82,13.66,67.88,21.12,3.04896
2.42,9.81,-4.04,13.85,67.98,21.07,2.88389
2.25,9.68,-4.14,13.82,68.82,21.03,2.86137
2.17,9.56,-4.07,13.63,69.48,20.99,2.86696
2.07,9.35,-4.13,13.48,69.46,20.95,2.80212
1.8,9.08,-4.23,13.32,68.94,20.91,2.76058
1.45,8.75,-4.65,13.4,68.27,20.86,2.75278
1.36,8.58,-4.7,13.29,68.4,20.82,2.72756
1.13,8.31,-5.06,13.37,67.55,20.78,2.67163
0.82,8.28,-5.44,13.72,67.82,20.74,2.67719
0.6,8.06,-5.62,13.68,67.89,20.8,2.65542
0.78,8.03,-5.38,13.41,68.5,20.9,2.53423
0.61,7.59,-5.4,12.99,67.62,21.03,2.48812
0.35,7.5,-5.85,13.35,66.8,20.74,2.48812
0.18,7.45,-6.19,13.64,67.2,20.06,2.30208
0.08,7.44,-6.25,13.69,67.42,19.38,2.23292
-0.1,7.36,-6.48,13.84,67.63,18.71,2.20608
-0.2,7.49,-6.65,14.14,68.42,18.03,2.25332
-0.08,7.42,-6.46,13.88,69.73,17.53,2.18692
0.14,7.39,-6.02,13.41,70.88,17.58,2.3258
0.39,7.55,-5.68,13.23,71.03,18.45,2.30604
0.48,7.4,-5.53,12.93,70.86,19.31,2.35146
0.45,7.31,-5.62,12.93,70.49,20.18,2.41123
0.32,7.0,-5.73,12.72,70.42,21.04,2.61496
0.35,6.99,-5.57,12.57,70.76,21.91,2.67164
0.46,6.85,-5.38,12.22,70.58,22.77,2.62788
0.37,6.72,-5.38,12.11,70.46,23.64,2.70412
0.22,6.47,-5.5,11.98,70.21,24.5,2.72996
0.03,6.26,-5.65,11.91,69.52,25.36,2.79554
-0.23,6.11,-5.8,11.92,68.52,26.23,2.86777
-0.44,6.1,-5.98,12.08,68.02,27.09,3.05535
-0.48,6.14,-6.09,12.23,68.47,27.96,3.101
-0.34,6.22,-5.99,12.21,68.14,28.82,3.3208800000000003
-0.31,6.28,-6.0,12.28,67.32,29.69,3.48912
-0.24,6.14,-5.9,12.04,66.67,30.55,3.56727
-0.18,6.07,-5.67,11.74,67.38,31.58,3.59512
-0.09,6.22,-5.59,11.81,67.84,32.79,3.62336
0.04,6.16,-5.28,11.44,68.58,33.99,3.66808
0.1,6.3,-5.37,11.67,68.95,35.2,3.72526
0.26,6.35,-5.06,11.42,70.18,36.71,3.79595
0.56,6.47,-4.67,11.14,70.78,38.87,3.80548
0.83,6.65,-4.3,10.95,70.95,40.92,3.65995
0.83,6.67,-4.3,10.97,70.55,42.94,3.57623
1.07,6.98,-4.15,11.13,71.76,44.93,3.4935
1.21,7.06,-3.95,11.01,72.1,46.43,3.36709
1.24,7.17,-3.85,11.02,72.1,46.43,3.50241
1.3,7.16,-3.77,10.93,72.09,46.43,3.62567
1.29,7.15,-3.78,10.92,71.67,46.43,3.69825
1.22,6.91,-3.71,10.63,70.75,46.43,3.56186
1.09,7.0,-3.97,10.97,69.4,46.25,3.50367
0.82,6.94,-4.4,11.34,67.93,45.49,3.2735700000000003
0.7,6.68,-4.57,11.25,67.0,43.89,3.25133
0.6,6.72,-4.74,11.47,66.58,42.3,3.2272
0.74,6.84,-4.64,11.49,66.12,40.71,3.23611
0.84,7.12,-4.66,11.78,65.87,39.11,2.90153
0.93,7.16,-4.49,11.64,67.08,37.71,2.90153
1.19,7.48,-4.32,11.8,68.04,36.56,2.9355
1.53,7.92,-4.08,12.0,68.79,35.4,2.71989
2.02,8.35,-3.72,12.08,69.18,34.25,2.53411
2.26,8.45,-3.46,11.91,69.54,33.16,2.37035
2.21,8.28,-3.44,11.72,69.58,32.14,2.1895
2.15,8.19,-3.51,11.7,69.6,31.12,1.92027
2.14,8.29,-3.57,11.86,69.63,30.1,1.92027
2.14,8.51,-3.66,12.17,70.06,29.08,1.53521
2.42,8.87,-3.52,12.39,70.52,28.06,1.11557
2.66,9.14,-3.44,12.59,70.17,27.08,0.7766900000000001
2.66,9.25,-3.61,12.86,68.53,25.95,0.6210800000000001
2.72,9.49,-3.74,13.23,67.57,24.65,0.6210800000000001
2.74,9.41,-3.64,13.05,68.0,24.2,0.6210800000000001
2.85,9.52,-3.44,12.96,68.02,24.98,0.59177
2.87,9.68,-3.52,13.2,67.39,25.45,0.59177
2.8,9.51,-3.54,13.05,67.52,25.31,0.58443
2.84,9.62,-3.61,13.23,67.74,25.24,0.55557
2.94,9.82,-3.7,13.51,67.94,22.31,0.58908
3.02,9.88,-3.56,13.44,66.95,19.38,0.58533
3.1,10.02,-3.55,13.57,67.04,18.75,0.58527
3.28,10.07,-3.33,13.39,66.31,18.75,0.58527
3.25,10.03,-3.35,13.38,65.77,18.75,0.58527
3.38,10.26,-3.31,13.57,65.66,18.75,0.5565
3.65,10.52,-3.12,13.64,66.69,18.79,0.5096700000000001
4.14,11.02,-2.66,13.68,67.61,18.85,0.51218
4.51,11.34,-2.36,13.7,68.4,18.96,0.5022
4.69,11.45,-2.16,13.6,69.58,19.28,0.3965
4.91,11.56,-1.91,13.46,69.08,19.87,0.40245
5.0,11.74,-1.94,13.67,68.92,20.46,0.45425
5.16,11.73,-1.75,13.47,68.45,21.05,0.4955799999999999
5.18,11.87,-1.94,13.81,66.57,21.46,0.4955799999999999
5.11,11.81,-2.04,13.84,65.29,21.62,0.4955799999999999
5.0,11.65,-2.19,13.83,64.22,21.79,0.53783
4.86,11.69,-2.37,14.06,63.65,21.95,0.58382
5.02,12.05,-2.43,14.48,63.17,22.05,0.55983
5.41,12.64,-2.22,14.85,62.9,22.09,0.55983
5.83,13.08,-1.9,14.99,62.24,22.12,0.54169
6.29,13.59,-1.66,15.25,61.86,22.16,0.54169
6.71,13.86,-1.28,15.14,60.96,22.19,0.54169
6.92,13.94,-1.08,15.02,60.16,22.23,0.46823
7.04,14.21,-1.09,15.3,60.37,22.23,0.44107
7.34,14.6,-0.94,15.54,60.7,22.2,0.44107
7.57,14.58,-0.53,15.11,61.3,22.17,0.44107
7.84,14.94,-0.43,15.36,60.95,21.43,0.44107
7.81,14.9,-0.51,15.41,60.12,19.6,0.45654
7.89,15.07,-0.64,15.71,60.0,17.77,0.45654
8.1,15.5,-0.58,16.08,59.09,15.88,0.51377
8.27,15.81,-0.58,16.38,58.16,13.92,0.53992
8.41,15.97,-0.3,16.28,57.0,13.92,0.53992
8.61,16.27,-0.37,16.65,56.66,13.92,0.53992
8.82,16.45,-0.24,16.69,55.9,13.92,0.53992
8.98,16.72,-0.32,17.04,55.7,13.92,0.53992
9.14,16.95,-0.33,17.28,55.28,13.92,0.53992
9.37,17.11,-0.2,17.31,54.86,13.92,0.58792
9.44,17.26,-0.09,17.35,54.25,13.89,0.61425
9.5,17.28,-0.09,17.37,52.97,13.83,0.61425
9.52,17.35,-0.11,17.45,51.78,13.71,0.59815
9.59,17.53,-0.1,17.62,51.07,13.4,0.6
9.72,17.68,0.02,17.66,51.7,12.81,0.5963099999999999
9.79,17.55,0.26,17.3,52.2,12.26,0.56067
9.85,17.67,0.34,17.33,52.26,11.77,0.5418200000000001
10.05,18.07,0.35,17.73,52.62,11.28,0.5418200000000001
10.31,18.45,0.38,18.07,52.55,10.78,0.5418200000000001
10.51,18.75,0.56,18.18,53.08,10.29,0.4576
10.67,18.77,0.94,17.83,53.89,10.06,0.4576
10.8,18.79,1.28,17.51,54.4,10.15,0.47556
10.83,18.64,1.44,17.19,55.54,10.55,0.47556
10.91,18.67,1.68,16.99,56.77,11.58,0.4945
10.76,18.34,1.88,16.45,56.53,12.6,0.4945
10.49,18.05,1.77,16.28,56.43,13.62,0.4945
10.4,17.94,1.86,16.07,56.43,14.65,0.55086
10.4,17.9,1.94,15.96,55.7,15.67,0.628
10.48,17.96,1.94,16.03,55.34,16.69,0.628
10.51,18.04,1.85,16.19,54.51,17.71,0.628
10.44,18.11,1.65,16.46,53.37,18.63,0.54943
10.61,18.42,0.85,17.57,53.23,19.43,0.54943
10.82,18.74,1.01,17.73,52.75,20.23,0.54943
11.0,19.06,0.99,18.07,52.62,21.03,0.4027099999999999
11.29,19.45,1.25,18.2,52.8,20.21,0.4027099999999999
11.53,19.72,1.42,18.3,53.77,20.21,0.37838
11.72,19.76,1.96,17.8,55.36,20.39,0.37838
12.05,20.05,2.43,17.63,56.28,20.79,0.34238
12.26,20.17,2.93,17.24,57.54,21.28,0.34238
12.6,20.55,3.4,17.16,58.63,21.87,0.34238
12.79,20.76,3.71,17.05,59.16,22.46,0.26786
13.09,21.12,3.78,17.34,59.46,23.13,0.26786
13.31,21.16,4.23,16.93,61.25,24.43,0.26786
13.58,21.35,4.67,16.68,62.39,26.4,0.245
13.85,21.76,4.81,16.95,62.29,28.37,0.269
14.15,22.11,5.13,16.98,61.92,30.34,0.24
14.43,22.48,5.3,17.18,61.34,32.26,0.283
14.69,22.81,5.47,17.34,61.6,34.14,0.3397099999999999
14.81,22.6,6.0,16.6,62.98,36.59,0.36988
14.97,22.67,6.49,16.18,64.35,39.72,0.37256
15.29,22.92,6.96,15.96,64.93,42.85,0.37256
15.56,23.14,7.17,15.97,64.9,45.98,0.3986
15.61,23.06,7.27,15.79,65.13,49.26,0.45991
15.77,23.33,7.31,16.02,64.51,52.21,0.5055
15.89,23.46,7.27,16.19,64.55,54.55,0.52277
16.16,23.76,7.57,16.19,65.46,56.89,0.62064
16.49,24.22,7.79,16.42,66.71,59.23,0.66513
16.82,24.59,8.11,16.48,67.85,61.57,0.66513
17.06,24.82,8.44,16.38,69.14,63.91,0.79825
17.17,24.9,8.8,16.1,69.85,66.25,0.82171
17.4,25.12,9.11,16.01,70.16,68.58,0.93617
17.66,25.39,9.36,16.03,70.62,70.92,1.00128
17.89,25.6,10.47,15.14,71.16,73.26,1.06137
18.1,25.7,10.8,14.9,71.64,75.6,1.13595
18.25,25.7,11.11,14.59,71.93,77.94,1.18489
18.29,25.52,11.22,14.29,71.77,77.94,1.30375
18.27,25.48,11.16,14.32,71.39,77.94,1.47585
18.41,25.82,11.11,14.72,70.79,77.76,1.58514
18.49,26.03,11.08,14.94,70.55,77.36,1.82133
18.76,26.42,11.17,15.25,70.06,76.87,2.03827
18.93,26.48,11.44,15.05,69.95,76.28,2.22417
19.22,26.7,11.79,14.92,70.02,75.69,2.22417
19.55,27.01,12.24,14.76,70.18,75.02,2.54008
19.88,27.58,12.34,15.24,69.27,73.73,2.77168
19.97,27.75,12.38,15.37,68.9,71.75,2.85958
20.06,27.56,12.78,14.78,70.12,70.32,3.18973
20.28,27.7,13.11,14.59,71.36,69.14,3.46844
20.53,27.85,13.55,14.3,72.59,68.18,3.86107
20.77,27.94,13.96,13.98,73.49,69.42,3.98342
21.03,28.41,14.01,14.4,72.97,72.78,4.35254
21.18,28.6,14.02,14.58,72.43,75.46,4.73419
21.18,28.54,14.04,14.5,72.5,78.14,4.95241
21.17,28.41,14.18,14.23,72.84,80.64,5.36567
21.44,28.79,14.4,14.39,72.81,82.81,5.76963
21.73,29.04,14.78,14.26,73.12,84.98,6.075699999999999
21.99,29.3,15.14,14.17,73.2,87.15,6.28131
22.13,29.45,15.18,14.27,73.19,89.32,6.9472700000000005
22.37,29.66,15.42,14.23,73.16,91.49,7.608
22.46,29.57,15.65,13.91,73.56,93.98,8.02826
22.6,29.55,15.97,13.58,74.22,96.86,8.505930000000001
22.73,29.64,16.22,13.42,74.61,99.75,8.98641
22.86,29.8,16.41,13.39,75.54,102.63,9.69633
23.06,29.89,16.73,13.17,75.97,105.51,10.02119
23.17,29.93,16.94,12.99,76.25,108.39,11.0435
23.24,29.88,17.19,12.69,76.88,111.39,11.4235
23.27,29.8,17.4,12.4,77.35,107.58,11.73744
23.28,29.89,17.52,12.37,78.09,107.73,12.19915
23.34,29.78,17.8,11.98,79.06,108.02,12.8047
23.29,29.58,17.91,11.67,79.59,108.56,13.47859
23.21,29.33,18.05,11.29,80.29,109.09,13.79654
23.11,29.14,18.11,11.04,81.06,110.56,14.69969
23.17,29.17,18.23,10.94,81.74,113.2,15.53985
23.24,29.16,18.34,10.83,82.33,115.84,16.04496
23.21,29.02,18.44,10.59,82.87,118.62,16.40133
23.09,28.72,18.55,10.17,83.95,121.95,17.27837
23.2,28.83,18.69,10.14,83.85,125.94,17.95648
23.19,28.89,18.61,10.28,83.67,129.89,18.29942
22.97,28.53,18.49,10.05,84.05,135.55,19.27804
22.82,28.28,18.45,9.83,84.32,141.26,19.795540000000003
22.66,28.02,18.43,9.59,84.62,144.92,20.02274
22.65,27.95,18.54,9.41,84.89,146.07,21.17993
22.65,27.94,18.64,9.3,85.32,147.22,22.56022
22.61,27.95,18.63,9.32,85.54,148.37,23.68226
22.75,28.18,18.69,9.49,85.45,149.43,24.13962
22.88,28.27,18.9,9.37,85.72,150.75,25.96773
22.98,28.34,19.02,9.31,85.8,152.45,27.24873
22.95,28.11,19.16,8.95,86.48,155.08,27.63607
22.92,27.96,19.22,8.74,86.91,158.27,28.32841
22.8,27.66,19.31,8.35,87.66,161.65,28.97133
22.82,27.71,19.32,8.39,87.95,165.02,29.94581
22.85,27.84,19.35,8.5,87.97,168.3,30.49404
22.83,27.72,19.38,8.33,88.49,172.3,32.3465
22.83,27.53,19.51,8.02,88.97,176.6,33.871230000000004
22.79,27.35,19.65,7.69,89.73,181.46,34.88174
22.81,27.33,19.69,7.63,89.95,187.18,35.66856
22.91,27.5,19.78,7.72,90.22,193.73,37.46667
23.08,27.72,19.96,7.76,90.55,193.58,37.74644
23.22,27.79,20.18,7.61,90.86,193.44,38.58177
23.4,28.06,20.35,7.71,90.9,193.14,43.71977
23.49,28.13,20.51,7.61,91.26,192.61,47.98485
23.65,28.26,20.69,7.57,91.47,192.16,50.597190000000005
23.77,28.33,20.89,7.44,91.57,190.91,54.08911
23.72,28.15,20.9,7.25,92.0,191.36,56.76152
23.64,27.9,20.98,6.92,92.68,193.65,58.95
23.69,28.01,21.06,6.95,92.83,196.02,60.47008
23.73,28.0,21.14,6.86,92.99,199.03,64.53173000000001
23.71,27.96,21.16,6.8,93.47,201.55,69.5275
23.83,28.07,21.36,6.71,93.72,204.1,71.02837
24.17,28.6,21.56,7.04,93.24,204.7,75.68066999999999
24.47,29.03,21.72,7.31,92.86,205.02,81.33496000000001
24.77,29.43,21.9,7.53,92.46,205.18,87.9413
24.95,29.66,22.05,7.61,92.51,205.17,89.7305
25.01,29.63,22.2,7.43,92.82,205.15,96.36777
25.1,29.7,22.4,7.3,93.17,205.14,103.25088
25.27,29.97,22.5,7.47,92.88,205.13,107.26944
25.33,30.07,22.45,7.62,92.7,204.73,112.81674
25.37,30.13,22.5,7.63,92.9,203.95,119.22722
25.47,30.37,22.56,7.82,92.54,202.23,126.44296
25.65,30.72,22.64,8.08,91.95,199.96,129.84842
25.84,31.04,22.7,8.34,91.54,197.5,138.427
26.01,31.36,22.75,8.61,91.15,194.74,145.44862
26.14,31.48,22.84,8.65,90.94,191.95,147.36622
26.32,31.7,22.99,8.71,90.64,188.82,149.809
26.46,31.98,23.1,8.88,90.43,185.82,151.19367000000005
26.61,32.24,23.18,9.06,90.08,182.34,156.12307
26.76,32.46,23.3,9.16,89.88,178.23,160.206
26.73,32.27,23.33,8.94,89.99,173.21,165.57569
26.65,32.11,23.26,8.85,90.0,173.26,171.18531
26.58,31.9,23.3,8.6,90.24,174.02,170.26789000000002
26.53,31.79,23.1,8.69,89.78,176.46,167.52059
26.47,31.87,22.86,9.01,89.12,180.78,164.71922
26.26,31.62,22.66,8.96,89.13,185.02,166.45659
26.02,31.29,22.43,8.86,89.23,189.21,168.07576999999998
25.93,31.26,22.3,8.96,88.71,191.78,169.10446
25.95,31.46,22.13,9.33,87.9,194.11,168.00457999999998
25.78,31.25,21.98,9.28,87.82,196.29,166.13126
25.58,31.1,21.78,9.32,87.83,197.35,165.66285
25.42,30.89,21.62,9.27,87.75,198.31,164.82267000000002
25.24,30.69,21.38,9.31,87.64,198.87,166.14022
24.97,30.41,21.16,9.25,87.67,199.57,166.30827
24.7,30.16,20.89,9.27,87.63,200.28,165.55927
24.45,29.94,20.63,9.31,87.69,200.98,162.42404000000002
24.23,29.55,20.51,9.04,88.02,201.73,160.59752
24.12,29.42,20.44,8.98,88.14,202.51,156.38941
23.96,29.28,20.1,9.17,87.69,203.33,152.40807
23.64,29.03,19.7,9.34,87.51,204.15,149.86822
23.27,28.73,19.3,9.43,87.33,204.96,147.58285
22.87,28.4,18.79,9.61,87.13,205.78,146.375
22.54,28.12,18.38,9.74,87.11,206.59,143.59119
22.19,27.78,17.98,9.79,87.19,207.41,144.01367000000002
21.9,27.46,17.71,9.75,87.18,208.23,140.52837
21.61,27.16,17.39,9.77,87.05,209.04,138.3247
21.28,26.92,16.98,9.94,86.83,209.58,137.56659
20.93,26.66,16.55,10.11,86.63,209.72,132.97137
20.54,26.38,16.05,10.33,86.32,209.45,136.45148
20.14,26.13,15.5,10.64,86.1,209.09,133.55944
19.78,25.88,15.03,10.85,85.81,208.51,130.47193
19.54,25.83,14.61,11.21,85.37,200.03,127.87481
19.37,25.76,14.36,11.4,85.06,199.98,126.12754
19.23,25.76,14.11,11.65,84.68,199.23,125.31604
19.03,25.55,14.03,11.53,84.89,196.78,127.22875
18.78,25.21,13.76,11.45,84.07,192.46,127.93233
18.54,25.11,13.35,11.76,83.36,188.14,124.64708
18.39,25.15,13.02,12.14,82.65,183.73,124.3684
18.13,24.83,12.81,12.02,82.91,178.06,123.50988
17.95,24.66,12.68,11.98,83.15,170.81,125.66164
17.82,24.53,12.49,12.04,83.08,163.49,125.12304
17.78,24.57,12.3,12.26,82.51,156.07,125.12958
17.66,24.58,12.08,12.5,82.1,148.61,123.53429
17.48,24.52,11.65,12.87,80.52,141.01,119.69558
17.06,24.21,11.15,13.06,80.39,133.26,117.89412
16.72,23.95,10.67,13.28,79.74,125.52,114.71712
16.26,23.49,10.17,13.33,79.7,117.77,111.4518
15.86,23.34,9.56,13.77,79.23,109.98,110.08636
15.45,23.17,8.93,14.24,78.62,102.15,110.23433
15.12,23.03,8.54,14.49,78.39,94.3,108.17629
14.83,22.82,8.24,14.58,78.44,86.44,104.90683
14.59,22.44,7.34,15.11,79.02,78.66,102.83288
14.53,22.29,7.45,14.84,79.03,70.97,97.8358
14.35,21.99,7.21,14.78,77.69,63.29,93.47368
14.09,21.72,6.85,14.87,76.54,55.61,89.735
13.8,21.58,6.42,15.16,76.07,47.92,86.60871
13.51,21.41,6.03,15.39,75.77,40.24,82.33928999999999
13.3,21.31,5.68,15.63,75.42,32.55,77.95442
13.16,21.17,5.54,15.62,74.88,24.87,79.62088
12.95,20.95,5.23,15.72,74.11,17.19,73.86379
12.74,20.7,4.9,15.8,73.77,9.5,70.30446
12.46,20.47,4.57,15.9,73.68,1.82,71.05988
12.2,19.99,4.5,15.49,74.13,1.88,71.05988
11.89,19.63,4.03,15.6,73.86,2.0,69.84508
11.4,19.06,3.47,15.59,72.67,2.12,68.69122999999999
10.83,18.62,2.79,15.84,71.6,2.25,67.19525999999999
10.49,18.52,2.33,16.19,72.04,2.37,65.54785000000001
10.36,18.29,2.36,15.93,72.05,2.49,63.23693
10.23,18.3,2.2,16.1,71.81,2.61,59.60696
10.08,18.4,1.86,16.54,70.27,2.74,57.83815
9.97,18.17,1.83,16.35,69.11,2.86,53.78108
9.88,18.05,1.8,16.26,68.64,2.98,50.48692
9.73,18.01,1.61,16.4,68.56,3.1,48.95219
9.59,18.05,1.43,16.62,68.53,3.23,45.83063
9.4,18.03,1.17,16.86,69.18,3.35,43.97559
9.39,18.01,1.02,16.99,69.19,3.47,41.471410000000006
9.33,17.98,0.99,17.0,69.59,3.59,40.054120000000005
9.29,18.07,0.94,17.13,69.48,3.72,39.19981
9.26,18.01,0.91,17.09,69.82,3.87,36.36381
9.42,18.03,1.25,16.78,70.51,4.06,35.29693
9.63,17.99,1.58,16.41,70.83,5.08,33.203669999999995
9.58,17.67,1.59,16.08,70.52,7.32,30.93841
9.43,17.61,1.97,15.64,70.23,9.48,29.20211
9.23,17.34,1.79,15.55,70.25,11.54,28.043380000000003
9.03,17.13,1.56,15.56,70.56,13.6,26.25896
8.85,16.99,1.45,15.55,70.97,15.66,24.12908
8.59,16.7,1.23,15.47,70.94,17.72,23.54933
8.45,16.43,1.13,15.3,70.91,19.78,21.286330000000003
8.28,16.08,1.13,14.95,70.61,21.85,18.87337
7.93,15.59,0.79,14.81,70.06,23.91,17.47463
7.7,15.23,0.65,14.58,69.97,25.97,16.036270000000002
7.45,14.84,0.54,14.3,69.48,28.03,15.02858
7.14,14.53,0.25,14.28,68.9,27.85,12.71454
6.83,14.46,-0.19,14.65,67.75,27.8,12.35126
6.54,14.13,-0.36,14.49,67.09,27.67,11.13393
6.28,14.0,-0.65,14.65,67.31,27.55,9.835
6.13,13.88,-0.79,14.67,68.01,27.43,8.93515
5.96,13.64,-0.82,14.46,68.43,27.31,8.13931
5.7,13.49,-1.21,14.7,68.48,27.18,7.449229999999999
5.33,12.93,-1.54,14.46,68.21,27.06,6.8243100000000005
4.98,12.68,-1.94,14.61,68.53,26.94,6.601850000000001
4.99,12.66,-2.0,14.66,69.28,26.82,6.38959
4.91,12.53,-2.08,14.62,69.97,26.69,5.77274
4.84,12.27,-2.13,14.4,69.62,26.57,5.51704
4.62,11.81,-2.2,14.01,69.67,26.5,5.42146
4.19,11.12,-2.36,13.48,68.66,26.47,5.414
3.69,10.45,-2.64,13.09,67.38,26.45,5.28792
3.2,9.75,-2.98,12.73,66.38,26.42,5.13926
2.71,9.19,-3.41,12.6,65.74,26.39,4.582520000000001
2.3,8.79,-3.83,12.62,64.9,26.34,4.55281
1.68,8.07,-4.46,12.53,63.06,26.25,4.43067
1.0,7.5,-5.21,12.71,62.04,25.32,4.35204
0.63,7.28,-5.59,12.87,62.1,23.18,4.34965
0.38,7.07,-5.78,12.85,61.87,21.04,4.282649999999999
0.08,7.02,-6.22,13.24,61.82,18.9,4.25881
0.01,7.06,-6.29,13.35,61.9,16.76,4.307189999999999
-0.12,6.84,-6.45,13.28,61.61,14.62,4.24407
-0.29,6.71,-6.59,13.29,61.79,12.48,4.07237
-0.49,6.49,-6.72,13.21,62.15,10.35,4.04585
-0.65,6.54,-6.94,13.48,62.78,8.21,4.05062
-0.71,6.72,-7.04,13.76,63.75,6.07,3.98858
-1.03,6.44,-7.26,13.7,63.66,3.93,3.96315
-1.34,6.16,-7.57,13.73,63.74,1.79,3.96163
-1.49,5.83,-7.65,13.48,64.22,1.79,3.91885
-1.62,5.45,-7.71,13.16,64.03,1.79,3.95936
-1.83,5.18,-7.83,13.01,63.87,1.79,3.79842
-1.96,5.11,-7.96,13.06,64.09,1.79,3.78433
-2.06,4.9,-8.03,12.92,63.45,1.79,3.84158
-2.35,4.55,-8.3,12.85,63.01,1.79,3.74104
-2.75,4.08,-8.66,12.75,62.19,1.79,3.5948
-3.17,3.62,-9.03,12.65,61.72,1.79,3.47692
-3.5,3.14,-9.35,12.49,61.6,1.79,3.49524
-4.03,2.73,-9.87,12.6,61.56,1.79,3.54717
-4.46,2.3,-10.27,12.57,61.48,1.79,3.56138
-4.74,2.14,-10.5,12.64,61.93,1.79,3.57108
-4.69,2.36,-10.57,12.93,61.94,1.74,3.46312
-4.52,2.8,-10.55,13.35,62.55,1.65,3.53436
-4.21,3.35,-10.49,13.84,63.17,1.55,3.45
-4.03,3.58,-10.36,13.94,63.36,1.45,3.55896
-3.95,3.49,-10.2,13.69,62.96,1.35,3.54442
-3.96,3.43,-10.14,13.57,63.18,1.26,3.43767
-4.02,3.53,-10.26,13.79,63.63,1.16,3.39008
-4.08,3.64,-10.35,14.0,63.68,1.06,3.31524
-3.95,3.75,-10.29,14.05,63.72,0.97,3.43324
-3.73,3.81,-9.95,13.75,64.38,0.87,3.3207600000000004
-3.47,3.82,-9.58,13.39,64.67,0.77,3.3836
-3.36,3.88,-9.49,13.37,65.2,0.68,3.27412
-3.24,4.15,-9.36,13.5,65.98,0.58,3.27638
-3.02,4.12,-9.03,13.14,66.47,0.6,3.42829
-2.88,4.21,-8.95,13.15,65.39,0.75,3.44612
-2.97,4.11,-9.0,13.11,64.78,0.9,3.68148
-3.21,3.66,-9.15,12.81,63.64,1.05,3.55788
-3.12,3.96,-9.23,13.2,63.88,1.19,3.7162
-2.91,4.35,-9.09,13.45,64.08,1.34,3.68358
-2.56,4.7,-8.72,13.42,64.42,1.55,3.76376
-2.54,4.89,-8.7,13.59,63.94,1.98,4.05585
-2.49,5.06,-8.76,13.83,63.89,2.41,4.08333
-2.34,5.07,-8.63,13.7,63.14,2.85,4.371779999999999
-2.29,5.31,-8.66,13.98,63.3,3.28,4.26911
-1.97,5.83,-8.44,14.26,63.44,3.71,4.70574
-1.5,6.35,-8.02,14.36,64.01,4.14,4.61359
-1.13,6.72,-7.65,14.37,63.78,4.57,4.90552
-0.8,7.12,-7.28,14.4,63.39,5.01,5.107069999999999
-0.54,7.47,-7.04,14.51,63.59,5.44,5.04275
-0.2,7.91,-6.78,14.69,63.52,5.87,5.03886
0.12,8.34,-6.5,14.84,63.21,6.3,5.13741
0.26,8.55,-6.41,14.95,62.77,6.74,5.30146
0.51,8.7,-6.26,14.95,62.72,7.17,5.31364
0.56,8.47,-6.1,14.57,62.85,7.6,5.2736
0.48,8.47,-6.16,14.64,62.84,8.03,5.19112
0.41,8.38,-6.19,14.57,62.7,8.46,4.9925
0.32,8.2,-6.22,14.43,62.31,8.9,5.007350000000001
0.54,8.56,-6.23,14.79,62.41,9.33,4.9025
1.1,8.97,-5.75,14.72,62.15,9.76,4.96631
1.45,9.47,-5.58,15.06,61.49,10.19,4.90756
1.65,9.87,-5.62,15.49,59.95,10.63,4.8608
1.55,9.83,-5.89,15.72,58.13,11.06,4.77696
1.42,9.8,-5.99,15.79,56.97,11.49,4.77696
1.38,9.65,-6.03,15.68,56.81,11.95,4.70128
1.44,9.88,-6.03,15.9,56.15,12.35,4.402
1.51,9.97,-5.96,15.93,56.72,12.62,4.31744
1.69,9.99,-5.87,15.86,57.12,12.89,3.98167
2.17,10.51,-5.42,15.93,58.76,13.18,3.94267
2.38,10.45,-5.13,15.58,59.33,13.54,3.65908
2.45,10.39,-5.02,15.41,59.77,13.96,3.54248
2.38,10.42,-5.15,15.56,59.73,14.5,3.3533600000000003
2.73,10.87,-4.84,15.71,61.0,14.91,2.95904
3.0,11.06,-4.48,15.54,62.04,15.32,2.84032
3.17,11.23,-4.18,15.41,63.01,15.73,2.44933
3.45,11.42,-3.92,15.34,63.39,16.14,2.37367
3.69,11.45,-3.63,15.08,63.18,16.55,1.93754
3.81,11.6,-3.57,15.17,63.08,16.95,1.95012
4.15,12.12,-3.44,15.56,64.01,17.36,1.77071
