average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
10.61,18.34,3.91,14.43,77.14,62.13,12.60071
10.36,18.04,3.54,14.5,78.62,54.44,11.96829
9.85,17.67,3.05,14.62,80.05,46.75,10.826
10.16,18.29,3.59,14.7,80.74,39.06,10.97517
10.54,18.61,4.0,14.61,80.66,31.38,11.18371
10.6,18.67,4.1,14.57,81.11,23.69,10.06657
10.08,18.56,3.64,14.92,81.8,15.88,10.362
10.09,18.46,3.64,14.82,80.94,7.94,9.882
9.45,17.71,3.01,14.7,79.18,0.0,9.84829
8.28,17.09,1.45,15.64,78.19,0.0,9.11771
8.01,16.58,0.84,15.74,76.9,1.08,9.0815
7.6,16.03,0.29,15.74,78.09,3.01,8.90743
7.06,15.51,-0.12,15.64,79.01,5.89,8.33557
6.79,14.64,-0.22,14.86,79.6,9.56,8.02814
6.1,13.2,-0.89,14.09,75.05,14.11,6.93171
5.64,13.11,-1.64,14.75,76.28,19.09,7.47543
6.08,13.16,-0.95,14.11,79.0,24.56,6.62029
6.38,12.96,-0.05,13.01,82.26,33.56,6.63417
6.16,12.76,0.24,12.53,81.75,43.96,7.154
5.21,11.5,-0.35,11.85,79.09,56.19,7.143140000000001
4.41,10.5,-1.19,11.69,76.91,67.48,6.62329
3.83,10.41,-2.02,12.44,74.4,77.96,6.957859999999999
4.6,11.81,-1.62,13.44,77.39,87.58,7.050140000000001
5.16,11.95,-0.87,12.83,77.69,96.76,6.47786
5.46,12.63,-0.75,13.38,76.56,105.58,7.01767
4.99,11.88,-1.37,13.25,74.19,110.99,7.52029
4.55,11.85,-1.86,13.71,76.01,113.93,7.071140000000001
5.0,12.1,-1.77,13.88,76.47,114.18,7.35886
5.36,12.66,-1.53,14.19,77.65,114.43,8.236
5.3,12.38,-1.43,13.8,78.36,114.68,8.28657
4.59,11.76,-1.91,13.68,78.49,114.93,8.35443
4.01,10.65,-1.78,12.43,78.56,101.21,8.77767
3.11,8.88,-2.29,11.16,76.44,87.94,8.683290000000001
2.61,8.39,-2.91,11.3,77.0,74.54,7.95329
2.47,7.66,-2.75,10.41,77.49,61.14,7.73014
1.45,6.95,-3.64,10.59,75.58,47.74,6.6784300000000005
0.21,5.44,-4.69,10.13,73.64,34.34,6.000859999999999
-0.68,4.63,-5.43,10.05,73.76,20.94,5.124140000000001
-1.36,3.81,-5.88,9.69,74.9,7.54,4.62917
-2.2,3.6,-7.18,10.78,74.76,8.1,4.58357
-2.38,4.45,-7.56,12.01,77.72,8.1,3.99467
-1.69,5.16,-6.89,12.05,77.27,8.1,3.42733
-2.14,4.7,-7.41,12.11,73.68,8.1,2.5625
-2.15,5.26,-7.58,12.84,75.76,8.1,2.65183
-0.95,6.2,-6.39,12.59,76.35,8.1,1.719
0.03,7.52,-5.8,13.32,76.82,8.1,2.0556
0.9,8.62,-5.04,13.66,77.04,8.1,2.496
1.91,9.06,-3.87,12.94,78.38,8.34,1.846
2.09,8.27,-3.22,11.5,77.34,8.82,2.02757
1.36,7.61,-3.66,11.28,76.25,9.31,1.80486
1.3,7.55,-3.7,11.25,77.62,9.8,2.32971
1.2,7.25,-3.56,10.81,79.04,10.29,1.94014
0.99,7.38,-3.67,11.05,80.83,10.77,2.16467
1.22,6.71,-3.15,9.86,81.61,11.26,2.718
0.86,5.67,-3.24,8.91,81.51,11.75,2.25829
-0.27,5.47,-4.44,9.91,79.39,12.0,2.73429
-0.64,4.93,-4.84,9.77,79.71,12.24,2.6705
-1.03,4.7,-5.46,10.16,79.69,12.72,3.42067
-1.34,4.99,-6.0,10.99,80.73,13.21,2.79633
-0.89,5.09,-5.64,10.73,81.31,14.1,3.306
-0.5,4.96,-5.51,10.47,82.36,15.85,3.60767
-1.81,3.67,-6.71,10.39,78.39,17.6,2.71483
-2.14,3.02,-7.11,10.14,78.09,16.1,2.9618
-1.93,2.31,-6.45,8.76,78.74,14.6,2.76675
-1.99,2.74,-6.84,9.57,77.97,12.86,2.89
-1.74,3.2,-6.57,9.77,79.41,10.87,2.126
-1.54,3.24,-6.35,9.59,79.3,8.89,2.581
-1.39,3.17,-6.11,9.29,79.41,6.74,2.7706
-0.9,3.93,-5.29,9.21,80.46,6.91,2.1284
0.39,5.71,-3.86,9.57,84.48,7.85,2.49025
0.98,6.31,-3.14,9.45,84.26,12.91,2.1272
0.78,6.67,-3.6,10.28,84.31,17.97,1.974
0.63,6.65,-3.76,10.41,84.6,23.04,1.59067
0.83,6.18,-3.11,9.29,83.6,28.1,1.68
0.88,5.69,-2.9,8.59,82.28,33.16,1.761
0.38,5.59,-3.39,8.98,80.26,37.99,1.4074
-0.99,4.29,-4.91,9.2,76.99,39.62,1.1105999999999998
-1.97,3.28,-6.1,9.37,74.55,40.5,1.69117
-2.36,3.51,-6.56,10.07,74.2,40.5,1.9
-2.3,3.64,-6.72,10.36,72.18,40.5,1.851
-2.24,3.66,-6.66,10.32,71.79,40.5,2.0046
-2.07,4.03,-6.94,10.96,71.59,40.5,2.61583
-2.32,4.35,-7.25,11.6,71.26,40.5,2.5585
-1.87,4.46,-6.69,11.15,70.28,40.5,2.39086
-0.69,5.59,-6.0,11.59,69.66,40.5,2.93829
-0.08,6.41,-5.57,11.99,70.69,40.5,2.39786
0.55,6.95,-5.01,11.96,72.31,40.5,2.47617
1.29,7.61,-4.47,12.09,72.68,40.5,2.7886
2.02,7.89,-3.46,11.35,71.5,41.06,2.7886
2.51,8.51,-2.77,11.29,72.31,42.37,1.957
3.62,9.22,-1.89,11.11,73.14,43.69,1.7655999999999998
4.17,9.96,-1.72,11.69,74.03,45.0,1.694
3.86,9.43,-1.72,11.15,75.79,46.31,1.917
4.23,9.31,-1.26,10.57,75.21,47.14,1.906
3.87,8.83,-1.36,10.19,74.89,41.36,1.906
3.82,8.43,-1.12,9.55,75.3,35.57,2.375
2.55,8.03,-3.03,11.07,75.88,29.14,2.14143
0.7,6.1,-5.07,11.17,71.7,21.86,2.07086
-1.5,4.25,-7.03,11.28,70.18,14.57,2.23229
-2.95,3.12,-8.42,11.53,69.07,7.29,2.76043
-3.42,2.78,-8.85,11.63,65.87,0.0,2.17714
-3.37,3.04,-8.99,12.03,66.4,0.0,2.414
-2.96,3.64,-8.96,12.6,63.84,0.0,2.97571
-2.22,5.0,-8.61,13.61,63.78,0.0,2.42286
-1.3,5.45,-7.24,12.69,66.0,0.84,2.42
0.4,7.28,-5.78,13.05,70.34,2.74,2.55
2.0,9.11,-3.95,13.06,73.8,4.64,2.50386
3.86,10.73,-2.79,13.51,75.82,6.54,2.13383
3.86,11.01,-2.64,13.65,79.11,9.21,2.3036
3.66,10.14,-2.32,12.46,79.69,12.76,2.61967
2.65,9.09,-3.29,12.37,80.21,16.31,1.8744
2.09,8.15,-3.5,11.65,81.71,19.86,1.8152
1.8,8.51,-4.24,12.75,80.42,22.57,2.3778
1.4,8.45,-4.75,13.2,79.01,24.44,2.48975
1.45,7.79,-4.75,12.54,76.38,26.66,2.76233
0.2,6.79,-5.2,11.99,74.55,29.26,2.76233
0.58,7.6,-5.38,12.98,71.95,31.09,2.689
1.81,8.75,-4.05,12.8,74.04,34.41,2.18533
3.36,10.04,-2.49,12.53,75.36,41.24,2.45925
4.24,10.44,-1.37,11.81,74.69,48.06,3.09433
4.28,9.61,-1.09,10.7,76.49,55.31,2.43933
4.46,9.57,-0.54,10.11,77.39,62.85,2.18075
4.71,10.16,-0.81,10.98,79.2,58.72,2.18075
5.11,10.26,-0.1,10.36,79.34,54.22,3.1744
5.38,10.12,0.24,9.89,79.94,49.72,2.8054
5.15,10.09,-0.05,10.14,77.04,42.85,3.218
4.38,9.48,-0.75,10.23,74.88,32.47,2.8221700000000003
3.88,9.56,-1.75,11.31,74.09,22.1,2.99671
4.06,10.35,-1.94,12.29,71.31,11.3,2.95971
4.05,10.95,-2.53,13.47,69.44,0.0,3.21883
4.35,11.4,-2.66,14.06,67.16,0.0,3.29329
4.65,11.34,-2.42,13.76,70.34,0.68,2.44529
4.42,10.74,-2.32,13.06,68.44,2.16,2.73829
4.51,11.67,-3.07,14.75,67.5,3.65,2.3145
5.16,12.24,-2.71,14.95,66.5,5.14,2.72083
5.42,12.12,-2.42,14.55,64.9,6.63,2.4936700000000003
5.42,12.1,-1.9,14.0,63.06,8.11,2.7306
5.1,11.3,-2.02,13.33,61.28,9.6,3.066
4.45,10.74,-2.17,12.91,62.56,11.09,2.9312
4.85,11.9,-2.74,14.64,59.11,11.9,3.2916
5.38,12.63,-2.36,14.99,59.56,11.9,3.44575
5.89,12.93,-2.04,14.96,58.12,11.9,3.7482
6.88,14.1,-2.0,16.1,58.84,11.9,3.84925
7.95,15.24,-0.75,15.99,59.5,11.9,4.23867
8.61,16.14,-1.09,17.23,58.6,11.9,4.8085
9.46,17.04,-0.72,17.76,58.78,11.9,3.913
10.5,18.18,-0.16,18.34,55.99,11.9,3.793
10.88,18.71,0.41,18.3,56.09,11.9,3.7128
11.3,18.78,0.84,17.94,59.09,12.73,3.63333
11.08,18.3,1.26,17.04,59.48,14.43,3.15967
10.28,17.68,1.03,16.65,59.44,16.13,3.15967
9.95,17.56,0.51,17.05,59.35,17.83,3.79914
10.18,17.79,0.85,16.94,59.66,19.53,3.40757
10.19,17.91,1.38,16.54,58.52,18.04,4.04986
9.73,17.36,1.04,16.33,58.6,16.55,3.82829
9.26,16.85,0.39,16.46,56.04,15.06,4.08929
8.75,17.0,-0.04,17.04,51.42,12.75,4.06586
8.69,17.21,-0.75,17.96,49.98,9.56,4.39083
8.71,17.4,-0.8,18.2,48.62,6.38,4.44671
8.11,16.41,-0.82,17.24,49.14,3.19,3.95829
7.84,15.91,-0.82,16.74,47.99,0.0,4.25143
7.62,15.53,-1.41,16.94,48.84,0.0,3.71429
7.71,15.45,-1.07,16.53,49.08,0.0,4.128430000000001
7.67,15.14,-0.67,15.81,51.0,0.0,4.16843
7.92,15.3,-1.01,16.31,52.92,0.0,4.35117
8.4,15.84,0.02,15.81,52.68,0.0,5.19686
8.95,16.29,0.29,16.0,52.29,0.0,5.17314
9.89,17.61,0.29,17.32,50.41,0.0,5.67743
10.4,18.54,0.31,18.22,51.2,0.0,5.65217
10.81,18.6,1.55,17.05,53.55,0.12,6.4032
11.25,19.05,2.37,16.67,54.81,0.38,6.0032
11.41,18.98,3.06,15.91,57.69,2.1,6.32375
11.5,18.81,4.1,14.71,60.11,5.83,5.8982
11.17,18.01,3.94,14.07,62.59,9.55,4.913
10.37,16.52,4.37,12.15,63.26,13.28,4.5578
9.86,15.7,4.37,11.33,63.61,17.0,4.2824
9.45,14.9,4.35,10.55,63.36,20.73,4.33
9.69,15.6,4.05,11.55,59.4,24.33,4.33
9.46,15.46,3.49,11.97,57.3,27.8,4.6638
9.48,15.95,2.8,13.15,53.19,29.8,4.183
9.79,16.81,2.1,14.71,48.96,29.8,4.26717
10.6,18.26,2.25,16.01,48.76,29.8,4.0516
11.79,20.32,2.3,18.02,50.01,29.8,4.196
13.44,22.29,4.04,18.25,52.31,26.08,3.6525
14.81,23.69,5.99,17.7,55.74,22.35,2.84025
15.33,23.67,6.95,16.72,61.08,18.63,2.84025
16.31,24.75,8.0,16.75,63.72,14.9,3.804
16.91,25.15,9.08,16.07,68.01,11.69,6.1696
17.53,25.69,10.35,15.34,70.21,9.04,6.083399999999999
17.98,25.85,10.75,15.1,68.69,6.39,6.78717
18.24,25.81,11.38,14.44,66.14,4.0,6.86617
17.48,24.22,11.14,13.09,70.01,6.47,6.42014
16.65,22.99,10.54,12.45,72.25,9.19,7.270329999999999
16.6,23.24,10.33,12.91,70.14,12.15,6.71829
16.15,22.56,10.23,12.34,69.66,15.11,6.5615
16.07,22.65,9.74,12.91,66.53,17.56,5.7056700000000005
16.04,22.64,9.24,13.4,64.96,19.45,7.36467
15.8,21.71,10.14,11.58,70.32,22.93,7.39183
15.82,21.24,11.02,10.21,76.38,28.14,7.12667
16.49,22.44,11.37,11.06,73.98,32.21,7.803199999999999
17.14,23.39,11.7,11.69,72.46,39.4,9.38733
16.55,22.5,11.26,11.24,74.85,47.26,11.93583
16.1,22.05,10.65,11.4,76.09,56.12,11.93583
16.15,22.0,10.84,11.16,77.92,64.99,10.9405
16.23,21.61,11.47,10.14,80.3,73.85,11.6415
16.75,22.6,11.52,11.07,77.79,81.12,12.60467
16.91,22.78,11.35,11.43,76.56,87.36,14.6366
16.29,21.94,10.88,11.06,77.76,94.6,21.56467
15.98,21.79,10.6,11.19,77.18,98.49,26.30767
16.59,22.7,11.02,11.68,74.81,101.45,31.495330000000003
17.28,23.46,11.57,11.89,73.98,103.41,36.789
17.8,24.03,12.12,11.9,73.48,105.37,50.36729
18.18,24.74,12.07,12.66,72.4,107.34,60.13186
18.33,25.08,11.95,13.13,72.14,109.3,67.44583
18.44,25.28,11.9,13.38,70.35,96.76,88.83657000000001
18.68,25.92,11.74,14.19,67.62,83.47,117.63471
19.23,26.36,12.31,14.05,67.55,70.19,144.26514
20.08,27.09,13.36,13.73,68.14,56.9,179.00014000000002
20.89,27.72,14.42,13.3,68.1,43.61,224.40243
21.44,28.12,14.94,13.19,66.92,30.32,263.85543
21.69,28.07,15.66,12.41,66.53,17.04,293.36767
22.16,28.49,16.17,12.31,67.45,3.75,339.94086
22.89,29.56,16.79,12.78,67.38,4.0,380.70443
23.67,30.16,17.66,12.5,67.67,4.0,388.86457
23.61,29.56,18.14,11.41,70.67,4.59,436.85414
23.44,29.21,18.1,11.11,72.81,5.34,483.83786
23.53,29.56,18.14,11.41,73.67,6.3,495.16957
23.54,29.24,18.76,10.49,76.74,7.99,515.41133
23.46,29.16,18.59,10.57,78.33,10.49,533.0351400000001
23.06,28.77,18.27,10.5,78.5,12.99,556.89529
22.61,28.04,18.11,9.93,79.81,15.49,590.231
22.3,27.52,17.96,9.56,79.78,17.99,639.802
22.4,28.12,17.52,10.6,77.29,19.9,650.8744300000001
22.44,28.44,17.29,11.15,76.04,21.65,624.18529
22.5,28.45,17.36,11.09,75.31,23.19,650.60133
22.36,28.56,16.99,11.57,74.39,24.0,642.624
22.87,29.26,17.44,11.81,74.17,24.0,655.45957
22.83,28.46,18.07,10.39,75.97,24.62,625.41786
22.61,27.66,18.56,9.1,79.1,25.54,585.14157
22.83,28.06,18.83,9.23,79.94,26.64,556.30171
22.87,27.96,19.03,8.93,80.8,27.74,550.17114
22.81,27.84,19.01,8.83,81.07,28.84,569.36133
22.45,27.13,18.92,8.22,82.95,29.94,591.1155699999999
22.09,26.34,18.76,7.59,84.33,33.5,553.0674300000001
21.16,24.91,18.29,6.63,87.03,31.11,510.289
21.33,25.73,18.0,7.73,85.71,28.73,477.26243
21.34,26.21,17.69,8.53,83.69,26.05,484.06514
21.31,26.27,17.49,8.79,82.84,23.31,471.95286
21.3,26.3,17.53,8.77,82.79,20.58,450.16183
21.34,26.31,17.57,8.74,82.94,17.84,494.645
21.6,26.39,17.8,8.59,82.91,15.1,461.555
22.05,27.49,17.82,9.66,81.4,9.9,480.20586
22.77,28.54,18.09,10.45,79.54,10.65,461.33043
22.9,28.51,18.52,9.99,80.75,11.25,471.98057
23.29,28.86,18.77,10.09,80.31,12.35,443.57686
23.3,28.49,18.96,9.52,81.11,13.85,454.9655
22.81,27.42,18.77,8.65,82.94,23.75,434.42
22.29,26.51,18.65,7.86,84.66,34.56,378.008
21.91,26.37,18.36,8.01,85.12,45.56,382.19457
21.7,26.16,18.17,7.99,85.5,56.75,378.00986
21.56,26.05,18.2,7.85,86.62,67.94,385.60243
21.56,26.12,17.92,8.2,85.34,78.65,349.91914
21.42,25.96,17.84,8.13,86.55,89.57,357.78317
21.77,26.35,18.14,8.21,86.95,101.42,339.60471
22.49,27.62,18.55,9.08,85.16,104.87,316.01486
22.87,27.9,19.09,8.81,85.58,109.29,287.78486
22.92,27.42,19.28,8.15,86.99,115.75,220.57586
22.8,26.75,19.53,7.22,87.89,122.61,178.29629
22.61,26.35,19.67,6.67,88.85,129.64,140.17029
22.49,25.95,19.78,6.17,90.75,136.91,135.25017000000005
22.51,25.8,20.04,5.76,91.18,143.62,130.60143
22.32,25.71,19.96,5.75,91.79,149.2,100.62157
22.21,25.06,20.23,4.84,93.78,158.22,83.50729
22.4,25.46,20.3,5.16,93.55,166.99,68.52071000000001
22.92,26.4,20.69,5.71,92.61,173.51,71.65829
23.48,27.18,21.2,5.97,92.48,155.56,53.36714
23.75,27.44,21.51,5.92,93.04,138.84,48.37567
24.01,27.47,21.86,5.61,93.31,124.27,49.32686
24.14,27.63,21.99,5.64,93.71,109.56,41.42329
24.36,27.74,22.27,5.47,94.19,98.35,43.68586
24.49,27.99,22.2,5.79,93.96,85.92,44.75471
24.2,27.44,22.0,5.44,94.36,72.4,38.65871
23.77,26.61,21.87,4.74,95.6,62.36,31.23786
23.59,26.2,21.7,4.5,96.33,79.59,35.49567
23.47,26.04,21.56,4.49,96.7,96.57,34.003
23.31,25.9,21.44,4.46,97.3,120.76,31.41514
23.23,25.74,21.5,4.24,97.51,159.14,25.05786
23.46,26.25,21.5,4.75,96.6,193.89,32.75129
23.84,26.83,21.77,5.05,95.5,226.4,39.01943
24.4,27.54,22.17,5.36,94.69,259.07,41.94186
24.89,28.49,22.35,6.14,93.4,288.95,45.787
25.03,28.76,22.49,6.27,93.21,315.45,57.74071
24.83,28.14,22.53,5.61,93.33,340.8,64.148
25.06,29.03,22.37,6.66,91.6,356.54,67.91129
25.46,30.09,22.14,7.94,89.44,358.09,84.63986
25.43,30.23,21.99,8.24,88.76,359.45,87.33786
25.04,29.86,21.56,8.3,89.4,361.69,85.14271000000001
24.7,29.96,21.1,8.86,88.47,364.56,92.345
24.56,30.01,20.73,9.29,87.94,366.75,96.67
24.8,30.51,20.8,9.71,87.35,368.94,94.322
25.36,31.53,20.91,10.61,84.9,371.29,92.74929
25.54,31.4,21.31,10.09,84.78,374.68,90.12386
25.66,31.5,21.71,9.79,85.26,379.39,83.71514
25.54,31.19,21.86,9.33,86.28,385.83,81.02057
25.7,31.58,22.1,9.48,86.02,391.85,84.1555
25.79,31.41,22.24,9.18,86.08,396.94,89.31114
25.64,31.06,22.14,8.93,86.0,349.56,86.58628999999999
25.17,29.82,22.26,7.56,87.82,304.24,81.92014
24.59,29.01,21.8,7.21,88.42,263.91,78.86028999999999
23.84,28.55,20.85,7.7,88.12,228.86,80.15214
22.88,27.27,19.91,7.36,88.89,192.49,78.22657000000001
22.1,26.55,19.14,7.41,88.48,155.15,76.19917
21.11,25.06,18.25,6.81,89.16,119.9,68.25986
20.66,24.7,17.56,7.14,89.04,88.71,55.30657
20.15,24.19,17.17,7.01,89.61,110.32,49.45986
19.53,23.91,16.5,7.41,89.64,130.26,45.72286
19.19,23.7,16.19,7.51,89.91,145.21,49.30771
18.84,22.94,16.2,6.74,91.51,154.76,46.64086
18.86,23.17,16.05,7.12,90.12,165.62,44.1405
18.81,23.32,15.66,7.66,89.66,175.72,44.09443
19.06,24.27,15.52,8.75,88.59,183.27,49.26557
18.91,24.01,15.84,8.17,89.76,186.94,53.32271
18.86,23.74,15.84,7.9,90.48,190.7,50.35729
18.88,24.01,15.27,8.74,88.19,194.52,48.86243
18.44,23.84,14.61,9.23,89.04,199.89,46.95614
18.14,24.2,13.67,10.52,86.99,206.09,48.90567
17.55,23.96,12.91,11.05,87.22,210.97,53.705
17.28,23.69,12.5,11.19,85.95,215.86,57.37657
16.81,23.09,12.02,11.06,84.6,220.75,58.76314
16.55,23.15,11.14,12.01,82.01,225.09,60.10086
16.2,23.31,10.5,12.81,80.39,228.99,63.97786
15.9,23.21,10.15,13.06,80.44,232.45,70.277
15.88,23.39,9.96,13.42,78.97,234.2,73.7865
15.83,23.5,9.99,13.51,79.44,234.2,86.08129
15.85,23.59,9.99,13.6,79.5,234.2,91.41571
15.77,23.69,9.95,13.74,80.47,234.2,85.87329
15.8,23.85,9.8,14.05,81.54,204.92,89.0975
15.85,23.77,10.16,13.61,82.52,175.65,93.4498
15.84,23.36,10.61,12.75,83.94,147.26,99.56225
15.89,23.06,10.56,12.5,84.02,118.87,103.47133
15.22,22.39,9.77,12.61,82.87,90.49,97.56675
14.56,21.65,9.01,12.64,82.65,62.1,70.3065
14.41,21.4,8.72,12.67,81.12,33.71,53.87925
13.77,19.81,8.72,11.09,82.0,5.32,58.87025
13.43,19.27,8.59,10.69,81.67,6.21,56.0616
12.67,18.53,7.65,10.88,81.77,7.1,55.0315
11.94,18.12,6.34,11.78,79.54,7.1,55.0315
10.95,17.42,5.62,11.8,79.22,7.1,55.50329
11.25,17.07,5.82,11.25,76.9,7.1,47.55514
11.03,16.95,5.8,11.15,75.8,7.1,46.75843
9.65,16.0,4.57,11.42,76.18,7.1,44.50971
9.0,16.92,2.45,14.47,74.32,7.1,42.56771
8.9,17.14,2.48,14.66,75.98,7.1,38.98029
8.83,17.35,2.23,15.12,77.0,7.1,37.1635
8.87,17.8,2.24,15.56,77.53,7.1,39.199
8.95,18.21,2.26,15.95,77.94,7.1,38.71014
8.66,17.92,2.11,15.81,81.29,7.1,42.69486
8.84,17.77,2.39,15.39,81.41,7.1,41.651
8.75,17.24,2.01,15.22,80.64,7.1,42.028
8.41,17.02,1.38,15.65,78.16,7.1,41.83971
8.4,17.04,0.79,16.25,77.53,7.1,45.52717
8.48,17.01,0.79,16.23,77.46,7.1,47.64586
8.39,16.84,0.65,16.19,77.74,7.1,45.81671
8.59,16.59,0.54,16.05,76.36,7.1,43.032
8.29,16.79,-0.15,16.94,73.44,7.1,40.60929
8.01,16.88,-0.97,17.85,72.62,7.1,40.40714
8.5,17.51,-0.94,18.45,73.49,7.1,37.50814
9.11,17.3,0.5,16.8,77.39,6.61,37.79717
9.23,17.02,0.93,16.1,76.48,6.62,40.61843
8.66,15.85,0.55,15.3,73.53,6.64,35.56729
7.85,14.75,-0.21,14.96,69.82,6.65,35.99057
6.99,14.19,-1.08,15.26,69.62,6.66,33.22457
7.33,14.14,-0.09,14.22,70.08,6.68,32.31971
7.76,14.14,0.5,13.64,70.04,6.69,28.79971
7.24,13.54,0.78,12.76,67.51,6.7,30.14333
6.4,13.4,-0.91,14.31,62.29,7.2,32.92357
5.85,12.99,-1.52,14.51,61.29,7.2,29.40443
5.85,13.84,-1.74,15.57,63.1,7.2,29.058
6.25,14.69,-1.59,16.27,65.4,7.2,26.081
6.55,14.97,-1.14,16.11,66.94,7.2,26.60857
6.59,15.22,-1.67,16.9,68.15,7.2,24.82729
6.19,15.16,-1.94,17.1,69.58,7.2,26.98683
6.22,15.6,-1.94,17.54,73.18,7.2,28.39743
7.15,16.75,-1.0,17.75,76.94,7.39,23.74486
8.24,17.44,0.74,16.7,81.14,7.93,21.53043
9.46,17.96,2.24,15.72,83.15,10.48,21.13771
9.35,16.86,2.98,13.89,84.12,15.71,20.61743
9.3,16.24,2.96,13.27,83.15,20.95,18.40571
8.82,15.05,3.01,12.04,83.45,26.6,18.74883
7.87,13.6,2.46,11.14,82.26,32.69,18.06657
7.21,12.52,1.88,10.65,80.34,38.78,14.11457
6.06,11.25,1.09,10.16,79.49,44.68,13.55757
4.66,10.35,-0.57,10.92,77.25,50.23,11.471
3.34,8.85,-1.86,10.71,75.3,53.76,10.86986
2.71,8.26,-2.8,11.06,72.94,54.61,9.40414
1.83,7.21,-3.21,10.42,72.79,55.46,10.26017
0.79,6.71,-4.26,10.97,71.56,55.9,10.04057
0.39,6.81,-4.91,11.72,70.93,48.91,8.79571
0.21,6.57,-4.94,11.51,70.12,41.93,8.52943
-0.15,6.05,-5.08,11.12,68.61,34.94,7.61314
-0.91,5.15,-5.8,10.95,67.32,27.95,8.04771
-1.75,4.81,-6.61,11.43,68.58,20.96,6.555
-1.66,5.31,-6.58,11.89,71.36,13.98,6.50917
-1.59,5.62,-6.55,12.18,71.88,6.99,7.03557
-1.71,5.57,-6.66,12.24,70.96,0.0,7.532
-1.83,5.41,-6.88,12.29,71.38,0.0,7.40757
-1.5,5.56,-6.64,12.2,72.61,0.0,7.19643
-0.93,6.04,-6.2,12.24,74.51,0.0,7.50657
-0.28,6.42,-5.78,12.2,73.49,0.0,7.78317
-0.44,5.66,-6.01,11.67,73.49,0.52,8.306
-1.56,4.09,-7.39,11.47,70.21,1.67,8.36967
-2.95,2.8,-8.92,11.72,68.15,2.82,8.0048
-3.97,1.77,-10.14,11.91,67.76,3.97,6.4284
-4.92,0.94,-11.11,12.05,67.6,5.12,6.533399999999999
-5.92,0.19,-12.07,12.26,67.46,6.27,6.311
-7.35,-1.11,-13.8,12.69,65.0,7.42,5.665
-8.7,-2.09,-15.04,12.95,65.98,8.57,5.665
-8.93,-1.59,-15.32,13.74,65.05,9.2,5.578
-8.19,-0.39,-14.45,14.06,68.1,9.2,4.235600000000001
-6.9,0.9,-13.24,14.14,71.24,9.2,4.41583
-5.18,2.24,-11.32,13.56,71.99,9.2,4.42
-4.14,2.8,-9.97,12.77,71.49,9.2,4.977
-3.76,3.31,-9.76,13.07,72.97,9.2,4.605
-2.75,4.46,-8.47,12.94,76.06,9.2,4.605
-1.26,5.95,-6.97,12.92,77.64,9.2,4.96943
-0.73,6.34,-6.07,12.41,78.9,9.2,5.411569999999999
-1.53,5.21,-6.64,11.85,75.96,9.2,5.98571
-2.76,3.85,-7.88,11.72,74.0,9.2,5.697430000000001
-4.05,2.75,-9.4,12.15,76.05,8.05,5.9235
-4.6,2.25,-10.1,12.35,75.99,6.9,5.457199999999999
-5.33,1.4,-10.84,12.24,73.79,5.75,6.19375
-6.31,0.55,-11.91,12.46,71.6,4.6,6.7206
-7.26,-1.0,-13.16,12.16,68.85,3.45,6.349600000000001
-8.21,-2.16,-14.54,12.37,66.18,2.3,5.743399999999999
-8.76,-2.25,-15.51,13.26,65.35,1.15,5.247199999999999
-9.44,-2.9,-16.14,13.24,63.94,0.0,5.557
-10.29,-3.6,-17.04,13.44,60.91,0.0,5.557
-10.88,-3.84,-17.85,14.01,60.92,0.0,5.557
-11.22,-4.33,-18.1,13.77,62.25,0.0,5.55167
-11.27,-4.31,-18.26,13.95,63.75,0.0,4.8964
-10.61,-3.1,-17.62,14.52,66.59,0.0,4.473
-9.54,-1.64,-16.52,14.89,67.19,0.0,4.336
-7.6,0.32,-14.71,15.04,70.4,0.0,4.2502
-6.05,1.46,-12.86,14.32,71.3,0.0,3.568
-5.05,2.28,-11.9,14.17,70.69,0.0,3.568
-4.2,2.51,-11.06,13.57,72.2,0.21,3.97333
-4.19,2.9,-11.51,14.41,70.81,0.68,3.2675
-4.08,3.5,-11.55,15.05,69.9,1.14,3.19357
-4.08,3.26,-11.57,14.84,69.59,1.91,3.22014
-3.51,3.13,-10.44,13.56,73.18,3.13,3.2988600000000003
-2.91,3.21,-9.46,12.68,73.45,4.34,3.12957
-1.96,4.76,-8.94,13.7,75.2,5.55,3.41167
-0.79,6.49,-7.59,14.07,78.25,6.76,3.95371
0.26,7.34,-6.16,13.5,80.25,7.94,3.61267
1.76,8.34,-4.14,12.47,80.39,9.05,4.19217
2.1,7.77,-3.32,11.1,79.8,10.29,4.480600000000001
0.96,6.49,-3.8,10.29,75.66,11.34,4.3812
-0.05,6.35,-5.55,11.9,71.76,11.95,3.727
-1.0,6.16,-6.84,13.0,71.3,12.56,4.18375
-0.91,5.94,-6.7,12.64,72.46,12.14,4.1514
-1.85,4.26,-7.2,11.46,68.66,12.53,3.6774
-3.08,3.69,-8.61,12.3,64.82,12.74,3.6774
-3.76,2.79,-9.28,12.06,63.76,12.76,3.5978000000000003
-3.49,3.26,-9.26,12.53,64.04,12.66,3.37167
-2.15,4.99,-8.55,13.54,68.5,12.44,4.0435
-1.05,5.31,-7.24,12.55,69.06,12.21,4.474399999999999
-1.4,4.25,-6.95,11.2,65.89,11.99,4.9315
