average_temperature,highest_temperature,lowest_temperature,daily_temperature_range,average_humidity,precipitation,transaction_volume_data
2.35,7.8,-3.1,10.9,69.1,36.5,12.966
2.35,8.45,-3.4,11.85,80.05,40.05,24.252
5.3,10.05,-0.3,10.35,86.85,49.35,22.024
2.25,7.05,-2.45,9.5,75.5,55.1,23.254
-2.1,3.65,-6.9,10.55,68.65,27.55,24.484
2.15,9.0,-4.0,13.0,81.75,0.0,19.776
2.0,9.4,-4.0,13.4,84.1,0.0,19.55
1.2,10.1,-5.6,15.7,80.15,0.0,19.324
4.15,10.25,-1.4,11.65,79.0,2.3,17.308
10.2,14.55,6.4,8.15,89.1,13.85,17.454
9.65,14.7,6.8,7.9,87.95,24.6,15.612
4.85,8.4,1.45,6.95,77.25,27.6,11.772
2.85,7.75,-2.6,10.35,74.45,29.1,10.964
3.05,8.75,-3.05,11.8,73.6,29.1,13.304
3.9,7.1,-0.65,7.75,71.55,29.1,14.6
3.5,5.85,1.0,4.85,69.75,29.1,15.473
3.5,6.4,-0.15,6.55,67.8,29.1,16.3045
1.85,6.1,-3.0,9.1,71.75,29.1,17.728
1.1,6.55,-3.75,10.3,68.35,29.1,9.244
2.45,7.65,-3.1,10.75,57.5,29.1,8.834
1.3,7.7,-5.2,12.9,66.5,29.1,17.72
0.45,7.85,-5.4,13.25,83.1,29.1,17.94
2.0,8.4,-3.5,11.9,81.15,29.1,19.368
1.5,8.95,-4.65,13.6,71.7,29.1,19.21
2.4,7.9,-2.2,10.1,76.9,31.8,20.312
6.1,9.75,2.35,7.4,84.45,39.5,22.756
6.75,12.6,2.0,10.6,78.7,44.5,12.35
6.0,11.65,1.3,10.35,77.55,44.5,0.76
6.4,10.05,3.6,6.45,89.7,57.15,16.876
6.55,10.8,4.0,6.8,87.2,62.9,19.608
5.85,9.95,3.0,6.95,85.25,62.9,11.542
4.5,9.15,-0.75,9.9,79.7,62.9,11.308
3.8,8.3,-2.5,10.8,77.1,62.9,21.246
2.6,9.2,-3.3,12.5,82.4,0.0,20.62
2.6,9.2,-3.3,12.5,82.4,0.0,21.112
0.3,8.2,-6.7,14.9,70.9,0.0,11.006
-0.75,4.9,-6.2,11.1,67.55,0.0,10.752
-2.5,2.25,-6.7,8.95,58.6,0.0,20.084
-1.3,4.3,-6.6,10.9,54.75,0.0,20.782
2.0,6.45,-3.65,10.1,64.2,0.0,11.3
0.4,3.1,-2.85,5.95,81.95,0.0,0.6
0.1,6.1,-4.25,10.35,85.05,0.0,21.5
4.1,13.8,-4.25,18.05,75.75,0.0,11.168
7.75,13.5,1.85,11.65,83.75,3.8,13.162
8.95,11.55,4.95,6.6,93.45,12.35,13.508
8.25,14.55,2.7,11.85,85.0,17.1,16.138
9.15,18.2,3.3,14.9,80.7,18.55,15.984
6.55,12.5,2.25,10.25,85.05,22.4,1.22
0.9,4.3,-1.0,5.3,82.75,27.55,27.676
-0.25,3.25,-2.85,6.1,73.95,30.3,25.874
1.95,8.25,-3.6,11.85,72.25,30.3,26.815
4.75,12.85,-3.1,15.95,75.05,30.3,17.219
8.05,15.45,-0.35,15.8,76.85,31.05,16.234
8.6,14.25,1.95,12.3,74.45,32.8,28.174
6.05,11.2,0.15,11.05,70.05,33.8,28.76
5.7,13.05,-2.6,15.65,74.5,33.8,25.732
9.65,15.7,3.65,12.05,86.4,35.35,26.654
10.6,15.55,6.45,9.1,90.3,37.4,28.476
8.0,14.2,0.7,13.5,82.2,38.4,16.434
6.85,10.9,1.2,9.7,80.75,40.1,16.15
7.45,11.5,3.45,8.05,82.15,42.55,28.918
7.1,13.2,1.95,11.25,84.9,21.9,29.028
5.85,11.0,1.0,10.0,76.6,0.0,26.532
6.9,11.75,1.0,10.75,70.55,0.0,26.732
6.85,11.4,1.0,10.4,70.65,0.0,29.552
4.65,9.0,-0.75,9.75,62.05,0.0,17.372
3.45,11.05,-4.65,15.7,61.4,0.0,16.93
3.75,10.4,-2.85,13.25,77.55,2.0,30.582
6.25,12.45,1.85,10.6,87.35,7.0,29.876
8.1,15.85,2.3,13.55,85.7,11.75,28.922
7.65,11.9,3.15,8.75,87.6,16.2,29.25
6.4,9.55,1.55,8.0,72.85,22.4,31.363
5.45,12.8,-2.75,15.55,62.7,25.9,18.3515
6.0,15.35,-1.65,17.0,66.75,25.9,17.1205
6.4,12.7,1.0,11.7,61.3,25.9,31.757
6.75,12.0,1.1,10.9,59.2,25.9,32.828
6.2,12.6,-0.3,12.9,59.55,25.9,33.318
6.8,14.9,-1.95,16.85,64.95,25.9,32.117
9.5,18.85,0.05,18.8,69.45,25.9,32.249
9.75,17.05,3.25,13.8,65.7,25.9,19.229
9.2,15.45,2.65,12.8,57.65,25.9,18.168
10.5,19.35,1.0,18.35,61.1,25.9,33.285
12.8,21.6,4.15,17.45,68.05,25.9,35.11
11.75,19.2,4.15,15.05,62.3,25.9,35.23
9.1,18.35,1.0,17.35,66.5,25.9,34.615
10.35,20.3,1.6,18.7,66.75,25.9,35.14
12.95,18.85,6.65,12.2,76.05,32.7,20.7645
12.3,16.2,7.8,8.4,88.55,41.0,21.9855
8.9,13.2,4.1,9.1,71.3,44.0,40.1425
7.9,13.2,1.05,12.15,63.4,45.5,41.563
9.75,16.75,1.85,14.9,71.0,45.5,39.412
10.6,18.85,3.95,14.9,71.65,45.5,36.545
10.2,18.75,3.45,15.3,68.6,22.75,35.712
9.5,17.35,2.65,14.7,63.45,0.0,34.6805
9.25,17.7,1.0,16.7,60.95,0.0,34.4175
8.7,17.8,1.0,16.8,63.05,0.0,35.587
7.45,15.95,-0.6,16.55,62.35,0.0,33.954
7.85,16.1,-2.25,18.35,58.8,0.0,31.498
6.95,14.85,-0.65,15.5,66.05,0.0,32.231
7.55,14.3,1.7,12.6,64.2,0.0,33.198
9.6,16.2,1.7,14.5,56.75,0.0,32.5295
9.85,16.0,3.45,12.55,59.0,0.0,32.6865
9.05,12.9,6.1,6.8,74.6,1.7,34.2295
8.15,12.4,5.15,7.25,85.05,6.4,34.713
8.45,14.8,2.85,11.95,74.2,12.4,33.216
9.65,17.75,1.35,16.4,65.65,15.4,31.6615
10.8,20.4,2.0,18.4,63.0,15.4,30.037
11.55,21.0,2.5,18.5,64.65,15.4,30.5595
13.05,20.45,5.7,14.75,76.0,25.9,29.664
12.85,17.9,8.5,9.4,81.75,49.15,28.6455
11.65,15.85,7.85,8.0,85.5,70.2,29.115
11.4,15.85,7.25,8.6,87.4,91.5,31.766
10.65,16.05,5.65,10.4,71.15,104.5,28.7235
9.25,14.1,4.05,10.05,53.45,104.5,24.658
8.65,14.1,2.25,11.85,54.55,104.5,23.4295
8.95,15.65,1.15,14.5,62.25,104.5,19.0425
10.9,19.5,1.35,18.15,66.85,104.5,14.464
11.85,20.55,2.0,18.55,66.2,104.5,14.067
11.1,19.0,2.0,17.0,60.25,104.5,12.816
11.0,19.9,1.85,18.05,62.55,104.5,13.0435
12.0,21.75,2.35,19.4,63.5,104.5,12.694
14.25,24.05,3.2,20.85,67.75,104.5,12.85
18.5,25.55,10.95,14.6,75.2,52.25,9.9985
20.5,25.1,17.15,7.95,79.35,0.0,4.701
19.1,22.8,16.35,6.45,86.2,11.55,2.988
18.85,23.8,14.0,9.8,86.7,38.85,4.161
17.8,24.1,10.75,13.35,84.6,54.6,3.7665
18.45,25.75,12.0,13.75,78.1,54.6,3.294
19.35,27.2,12.7,14.5,64.15,54.6,3.422
17.65,24.25,9.2,15.05,63.7,56.3,3.241
17.15,21.5,10.0,11.5,81.6,76.85,2.44
16.05,19.2,12.1,7.1,93.2,96.3,2.026
16.35,22.35,11.35,11.0,83.9,97.4,2.258
17.1,23.95,10.95,13.0,74.2,97.9,2.145
15.7,22.25,8.7,13.55,70.15,97.9,2.04
16.35,24.55,8.15,16.4,63.9,97.9,2.05
17.75,22.85,12.75,10.1,76.4,109.65,2.07
17.95,19.95,15.5,4.45,91.6,135.4,2.029
18.75,23.8,14.8,9.0,88.4,149.4,1.97
18.85,25.25,13.4,11.85,86.65,155.0,1.558
16.0,20.6,11.1,9.5,86.8,166.6,1.535
14.3,19.75,9.3,10.45,82.5,172.6,1.218
15.85,23.15,8.75,14.4,78.45,172.6,0.866
17.6,24.4,10.6,13.8,72.65,172.6,0.772
18.5,24.85,11.8,13.05,71.8,172.6,0.7905
18.2,24.05,12.9,11.15,84.5,173.6,0.845
17.85,22.9,14.45,8.45,87.75,175.6,0.861
17.9,23.65,14.3,9.35,82.05,176.6,0.9055
18.45,24.9,13.6,11.3,75.75,176.6,1.244
18.15,25.25,11.95,13.3,75.2,176.6,1.192
18.45,26.45,10.8,15.65,77.35,176.6,0.878
20.15,26.95,13.3,13.65,71.25,176.6,1.008
20.15,24.35,15.95,8.4,75.9,179.9,1.106
20.05,24.15,15.05,9.1,77.7,95.1,0.762
19.95,26.8,12.5,14.3,72.85,7.0,0.686
20.6,27.25,14.3,12.95,79.4,7.0,1.034
23.05,28.6,18.8,9.8,80.9,7.0,1.108
23.65,30.6,19.35,11.25,81.4,7.0,0.758
23.0,30.1,18.6,11.5,85.05,7.0,1.126
23.1,29.55,18.4,11.15,79.8,7.0,1.494
23.75,31.1,17.1,14.0,71.35,7.0,0.719
24.6,32.55,16.2,16.35,68.7,7.0,0.7505
24.9,32.5,16.3,16.2,70.0,7.0,0.7295
22.4,24.9,21.8,3.1,99.3,7.7,0.7085
23.45,27.4,22.1,5.3,93.05,11.6,0.75
24.25,28.65,22.2,6.45,90.6,29.7,0.712
23.75,26.65,21.75,4.9,92.85,67.1,0.664
23.05,27.4,19.15,8.25,84.1,114.6,0.654
22.9,29.25,17.4,11.85,76.7,139.6,0.6545
22.3,27.9,17.85,10.05,80.9,140.7,0.7075
19.8,22.6,17.35,5.25,92.25,155.9,0.712
19.95,23.55,17.45,6.1,91.7,172.75,0.5825
22.1,28.15,17.85,10.3,83.9,178.5,0.4805
23.2,29.0,18.45,10.55,81.15,181.5,0.46
23.9,29.8,19.1,10.7,78.7,181.5,0.472
23.9,30.8,16.4,14.4,74.0,181.5,0.517
23.5,28.4,19.15,9.25,80.45,189.05,0.514
22.8,25.7,21.0,4.7,88.4,205.6,0.614
22.9,26.85,19.65,7.2,85.75,214.6,0.766
23.7,29.25,19.0,10.25,83.25,214.6,0.751
24.0,30.0,19.35,10.65,84.55,214.6,0.732
23.9,29.8,19.9,9.9,84.2,214.6,0.652
20.5,22.6,18.7,3.9,92.5,217.15,0.652
21.3,25.15,18.2,6.95,84.95,112.85,1.54
22.05,27.55,17.3,10.25,80.75,6.0,1.54
21.1,24.8,17.7,7.1,87.55,8.3,0.652
20.25,22.6,18.25,4.35,91.0,15.6,0.652
21.05,24.45,18.75,5.7,90.05,20.6,0.652
22.2,25.55,19.5,6.05,91.0,20.6,0.68
23.85,27.8,20.75,7.05,87.7,20.6,0.704
24.55,29.8,20.4,9.4,82.65,20.6,0.6925
24.1,29.6,18.9,10.7,83.6,20.6,0.6525
24.35,28.65,20.65,8.0,87.1,54.1,0.624
24.4,27.65,22.1,5.55,88.95,127.35,0.622
23.05,25.9,21.05,4.85,89.25,177.45,0.644
21.7,24.65,20.05,4.6,93.1,236.35,0.7
20.7,23.35,19.5,3.85,95.7,286.1,1.816
20.0,21.8,19.0,2.8,95.9,288.6,1.811
21.3,24.85,19.05,5.8,91.45,291.4,0.645
23.1,28.2,19.45,8.75,85.75,292.9,0.649
23.4,27.85,20.1,7.75,83.25,292.9,0.649
24.2,27.45,21.65,5.8,83.0,292.9,0.6
25.25,27.75,22.4,5.35,86.55,293.9,0.6
24.85,27.95,21.9,6.05,88.0,298.25,0.601
23.85,26.55,21.9,4.65,92.8,311.6,0.601
22.95,24.7,21.9,2.8,97.95,339.85,0.6
21.95,24.3,20.85,3.45,97.35,363.25,1.0
21.7,24.9,20.1,4.8,94.6,369.15,1.0
22.65,27.1,19.7,7.4,89.0,370.65,0.6
22.9,27.7,19.65,8.05,89.65,374.7,0.492
23.95,28.3,21.25,7.05,94.1,385.9,0.471
24.95,28.15,22.95,5.2,97.2,417.0,0.425
25.8,29.15,24.0,5.15,96.25,442.6,0.4485
27.05,31.35,24.45,6.9,90.55,447.75,0.8605
26.65,31.15,23.8,7.35,89.05,225.25,0.912
26.5,30.8,23.6,7.2,89.25,0.0,0.6
27.05,30.9,24.1,6.8,88.5,0.0,0.7
26.1,30.0,23.95,6.05,92.35,0.0,0.8125
26.5,30.3,24.3,6.0,90.8,0.75,0.8375
27.15,29.8,24.95,4.85,89.4,13.6,0.726
25.7,27.15,24.2,2.95,96.65,74.6,0.753
25.2,26.95,23.3,3.65,98.55,149.4,0.847
26.45,29.75,23.75,6.0,91.0,179.55,0.89
26.85,30.55,24.55,6.0,90.15,193.0,0.83
26.7,29.35,25.2,4.15,94.55,203.5,0.82
26.65,29.25,25.45,3.8,96.4,205.35,0.755
26.75,30.2,24.85,5.35,94.6,206.4,0.769
28.0,32.5,24.7,7.8,87.4,206.9,0.815
28.45,33.45,24.75,8.7,83.5,206.9,0.794
27.95,33.15,23.65,9.5,84.4,206.9,0.796
27.6,33.0,22.9,10.1,86.6,206.9,0.71
24.4,25.4,24.1,1.3,100.0,206.9,0.71
25.55,29.65,22.6,7.05,91.8,206.9,1.567
26.9,33.7,21.7,12.0,83.6,206.9,1.687
27.0,33.35,21.9,11.45,84.1,206.9,1.39
26.9,31.95,22.85,9.1,84.3,206.9,1.27
27.0,31.95,23.8,8.15,83.7,206.9,0.71
27.35,33.4,23.0,10.4,83.0,206.9,0.77
28.05,33.95,23.1,10.85,80.9,206.9,0.75
28.1,32.9,23.95,8.95,80.4,224.85,0.756
27.85,31.45,24.95,6.5,83.15,272.05,0.946
27.9,32.2,25.1,7.1,85.75,306.05,0.71
27.4,31.8,24.65,7.15,89.2,311.85,0.317
27.45,31.65,24.65,7.0,88.55,314.4,0.324
27.35,33.15,24.45,8.7,87.75,327.65,0.32
26.6,32.75,23.35,9.4,88.95,182.2,0.645
25.75,29.9,23.0,6.9,91.65,32.0,1.1
24.4,27.7,21.75,5.95,89.7,46.85,0.72
23.3,28.65,18.9,9.75,83.35,63.2,0.224
22.1,27.3,18.65,8.65,86.8,71.7,0.224
20.95,23.65,19.1,4.55,92.7,74.45,0.21
20.55,22.9,18.4,4.5,93.7,89.8,0.32
21.9,25.9,18.5,7.4,90.55,119.15,0.767
22.5,27.6,18.65,8.95,89.4,145.25,0.722
21.1,25.45,18.65,6.8,94.0,172.1,0.294
20.4,23.15,19.15,4.0,97.85,193.65,0.53
21.2,24.4,19.35,5.05,93.05,199.95,1.236
21.5,25.3,19.2,6.1,90.65,204.05,1.77
21.45,25.4,19.15,6.25,89.95,211.9,0.39
21.9,27.45,18.15,9.3,86.4,217.9,0.488
22.1,26.95,18.7,8.25,89.75,218.8,0.57
21.6,25.3,19.15,6.15,93.1,220.7,0.506
20.0,24.6,16.1,8.5,90.2,223.75,0.441
18.8,25.05,13.65,11.4,86.85,228.05,1.263
18.25,25.65,13.3,12.35,86.1,230.3,2.102
17.65,25.25,12.3,12.95,82.7,230.3,0.38
17.5,24.6,12.45,12.15,79.8,230.3,0.448
17.85,23.8,13.65,10.15,82.1,230.3,0.611
18.85,24.9,14.1,10.8,82.75,230.3,0.748
20.15,27.0,14.6,12.4,81.9,230.3,1.265
20.3,26.65,15.25,11.4,83.1,230.3,1.4045
19.85,26.3,15.15,11.15,81.4,230.3,0.8145
19.05,26.15,13.9,12.25,80.45,230.3,0.8785
18.4,25.55,13.2,12.35,81.3,230.3,1.214
18.4,25.45,12.85,12.6,82.6,230.3,1.002
18.75,25.3,13.3,12.0,84.6,115.15,0.773
16.55,21.2,11.5,9.7,80.6,5.4,1.271
14.8,20.95,8.75,12.2,69.3,7.4,1.81
15.65,22.4,9.45,12.95,69.2,7.4,2.3395
14.55,18.3,10.9,7.4,78.05,7.4,2.883
12.6,13.0,11.9,1.1,88.2,7.4,4.184
15.1,19.9,9.0,10.9,59.1,7.4,5.724
14.1,20.1,7.7,12.4,68.3,7.4,6.395
13.25,20.15,7.15,13.0,67.35,7.4,8.2405
12.6,19.0,7.35,11.65,67.15,7.4,9.249
12.0,19.35,6.0,13.35,79.15,7.4,10.4075
12.35,21.25,5.05,16.2,78.6,7.4,12.204
12.9,21.8,4.95,16.85,76.7,7.4,11.845
13.15,22.25,5.5,16.75,76.65,7.4,12.769
13.15,20.1,7.75,12.35,83.1,12.45,15.117
13.45,18.1,9.9,8.2,87.25,24.75,16.6435
12.6,16.95,8.05,8.9,74.1,32.0,16.4095
10.95,15.5,4.95,10.55,66.15,32.0,15.9295
10.4,17.7,4.0,13.7,75.3,32.0,15.786
10.65,20.05,3.85,16.2,82.85,32.0,17.162
10.95,20.9,3.75,17.15,84.05,32.0,18.028
12.5,21.0,4.7,16.3,81.8,32.0,19.5465
12.05,19.5,4.75,14.75,72.15,32.0,20.6075
9.8,18.9,2.65,16.25,70.1,32.0,20.2865
10.3,19.65,3.0,16.65,75.4,32.0,20.642
11.4,16.65,6.3,10.35,84.7,16.65,21.727
11.95,16.0,5.85,10.15,87.2,2.05,26.661
10.0,15.8,2.85,12.95,76.75,2.8,26.3125
7.35,13.15,1.55,11.6,70.2,2.8,25.0915
8.4,15.15,-0.35,15.5,68.75,2.8,23.6935
10.6,16.0,3.35,12.65,72.05,2.8,22.335
11.4,18.35,6.5,11.85,81.35,2.8,23.629
9.7,19.15,3.75,15.4,81.8,2.8,25.756
7.55,15.15,1.95,13.2,69.8,2.8,24.224
7.3,14.4,1.0,13.4,66.2,2.8,24.849
8.65,16.7,-0.05,16.75,72.2,2.8,25.1175
9.2,18.8,-0.05,18.85,76.25,2.8,26.0245
9.2,19.4,1.0,18.4,78.5,2.8,15.374
9.8,20.1,1.75,18.35,80.55,2.8,15.659
10.45,20.3,3.85,16.45,80.7,2.8,27.858
11.8,21.05,4.9,16.15,77.95,2.8,27.441
14.25,22.15,7.65,14.5,77.0,3.3,27.7045
17.3,23.0,11.65,11.35,83.5,4.3,29.0685
18.3,22.95,12.45,10.5,88.55,12.45,16.4545
13.75,17.2,10.1,7.1,83.05,29.35,13.2805
9.6,14.25,4.5,9.75,75.0,38.6,23.8135
9.9,13.85,4.25,9.6,78.4,39.35,23.806
8.2,10.55,4.2,6.35,77.15,40.85,21.788
6.35,10.75,1.25,9.5,62.55,41.6,21.5315
6.85,12.75,1.25,11.5,60.15,41.6,22.1425
7.9,13.55,2.5,11.05,67.85,41.6,21.1995
7.85,12.4,3.65,8.75,71.6,41.6,21.399
6.4,9.3,3.65,5.65,65.55,41.6,22.901
5.15,7.5,2.9,4.6,64.5,41.6,22.393
4.8,8.7,0.2,8.5,72.75,41.6,21.822
4.1,10.1,-2.25,12.35,65.9,20.8,22.6225
4.3,10.85,-2.4,13.25,55.55,0.0,21.789
4.65,10.35,-1.85,12.2,62.35,0.0,12.2625
3.65,8.75,-2.25,11.0,70.65,0.0,13.3335
2.75,9.05,-3.75,12.8,73.0,0.0,21.112
2.5,10.7,-4.75,15.45,76.4,0.0,19.927
3.25,11.3,-3.85,15.15,79.2,0.0,20.544
3.6,9.35,-3.1,12.45,76.75,0.0,19.7055
2.5,8.85,-4.25,13.1,71.1,0.0,19.1015
3.25,10.85,-2.25,13.1,70.7,0.0,11.2805
6.3,11.7,1.0,10.7,79.5,0.0,11.0665
6.45,11.3,-0.45,11.75,79.25,0.0,19.903
4.3,11.35,-2.75,14.1,73.4,0.0,20.898
0.4,6.65,-4.0,10.65,75.6,0.5,17.298
-3.15,1.3,-5.2,6.5,71.0,1.5,16.5225
-3.9,1.4,-6.45,7.85,73.75,2.0,15.6315
-2.8,3.3,-7.25,10.55,78.7,2.0,9.525
-0.7,6.35,-6.7,13.05,77.95,2.0,9.302
-0.25,5.3,-5.1,10.4,64.95,2.0,16.536
-0.35,4.2,-4.7,8.9,58.15,2.0,18.002
-0.55,6.9,-6.2,13.1,71.55,2.0,18.819
-0.45,8.25,-6.5,14.75,80.4,2.0,19.7315
0.9,9.0,-4.8,13.8,84.9,2.0,12.26
3.25,10.25,-2.55,12.8,80.5,2.0,11.091
3.55,8.85,-2.65,11.5,75.25,2.0,20.2645
2.0,8.75,-4.3,13.05,76.05,2.0,11.7255
3.05,8.2,-1.7,9.9,81.85,5.05,1.228
4.7,9.45,1.0,8.45,91.0,12.35,18.883
4.55,11.2,1.0,10.2,93.7,17.5,19.161
0.05,4.3,-3.15,7.45,89.55,19.4,19.658
-5.2,-1.0,-11.0,10.0,86.8,22.45,18.7435
-4.25,1.4,-11.05,12.45,86.45,14.8,17.61
-1.4,3.15,-6.8,9.95,82.85,5.6,2.0
-1.15,3.0,-6.35,9.35,75.8,6.6,2.0
-1.2,4.75,-6.55,11.3,77.15,7.1,18.958
-0.55,4.85,-5.1,9.95,79.75,7.1,17.888
-1.85,1.35,-5.0,6.35,77.5,7.1,17.698
-5.65,-1.0,-10.05,9.05,79.85,7.1,16.997
-9.45,-3.6,-14.75,11.15,78.15,7.1,13.895
-10.1,-4.15,-15.95,11.8,74.3,8.3,7.932
-9.05,-1.55,-15.9,14.35,78.35,10.2,3.49
-6.5,-1.0,-11.75,10.75,83.4,11.65,12.702
-3.65,1.3,-9.25,10.55,85.2,12.4,11.917
-0.9,7.25,-7.95,15.2,86.15,12.4,14.022
2.85,11.9,-4.05,15.95,86.6,12.4,9.669
5.65,14.35,-0.95,15.3,87.15,12.4,8.877
4.2,9.8,-0.4,10.2,78.2,12.4,15.079
-0.35,2.75,-3.15,5.9,71.9,12.4,14.83
-0.45,4.3,-3.75,8.05,76.25,15.0,15.56
-0.45,5.2,-4.4,9.6,69.2,20.35,16.87
-0.35,7.55,-6.0,13.55,64.8,23.1,19.283
3.95,11.8,-2.35,14.15,76.7,25.2,11.482
7.85,11.85,4.55,7.3,90.5,28.5,11.6475
9.15,11.5,7.5,4.0,97.25,32.7,13.0675
8.6,12.65,4.55,8.1,89.2,40.45,5.418
7.85,14.7,1.35,13.35,79.8,45.2,20.191
7.1,12.15,3.0,9.15,84.45,48.95,19.8945
5.6,9.45,3.0,6.45,75.45,57.2,20.7335
3.0,8.5,-1.25,9.75,70.45,61.7,12.0865
-1.35,3.0,-4.85,7.85,80.65,61.7,10.607
-1.55,4.65,-6.2,10.85,81.2,61.7,20.603
2.9,11.75,-4.55,16.3,83.0,62.55,22.296
6.75,11.95,0.35,11.6,87.75,37.25,21.809
3.65,7.2,-0.45,7.65,76.45,17.1,11.733
-0.95,4.45,-5.1,9.55,64.35,23.1,12.684
0.55,5.35,-4.6,9.95,66.85,24.1,12.7085
1.3,6.55,-4.4,10.95,67.25,26.1,12.443
2.75,10.0,-4.2,14.2,74.95,27.1,24.591
5.8,13.05,-0.55,13.6,77.85,27.1,13.229
3.8,9.0,-1.1,10.1,65.35,27.1,12.609
0.35,6.25,-5.25,11.5,60.7,27.1,25.086
0.9,9.75,-6.25,16.0,70.3,27.1,25.781
4.2,11.65,-3.7,15.35,77.5,27.1,13.651
6.85,14.3,-0.1,14.4,72.9,27.1,1.15
7.5,12.45,1.8,10.65,70.9,27.1,21.21
3.15,7.3,-1.95,9.25,72.45,27.85,22.648
-1.55,2.3,-5.1,7.4,79.05,29.35,23.7655
-3.7,-1.35,-4.95,3.6,83.3,31.2,23.7715
-1.0,4.65,-5.95,10.6,79.75,33.55,14.0985
5.15,13.25,-4.35,17.6,81.55,34.8,3.3465
10.0,19.05,-0.2,19.25,79.45,34.8,2.594
9.75,20.3,1.4,18.9,76.35,34.8,26.45
6.05,13.6,0.05,13.55,66.55,34.8,25.002
3.2,8.1,-2.85,10.95,58.5,34.8,24.522
3.65,7.05,-1.5,8.55,74.1,39.65,13.968
7.05,10.9,2.3,8.6,78.1,52.5,14.258
8.8,14.9,2.3,12.6,65.65,60.5,25.678
8.35,13.25,2.05,11.2,69.3,60.5,25.286
10.05,14.55,4.2,10.35,84.9,41.75,25.428
8.35,12.9,3.15,9.75,86.2,42.5,25.5105
5.0,10.4,-0.9,11.3,77.95,62.0,26.523
5.7,10.35,0.2,10.15,82.6,65.2,15.668
7.95,13.8,2.7,11.1,83.4,73.15,13.5475
9.1,17.25,2.3,14.95,79.45,77.9,25.9355
8.55,14.0,3.5,10.5,76.9,77.9,28.659
8.15,13.75,4.15,9.6,75.55,77.9,31.006
7.8,14.75,3.7,11.05,70.75,77.9,29.984
8.65,16.5,2.35,14.15,64.35,77.9,30.792
9.7,18.25,1.7,16.55,67.8,78.6,18.289
9.65,15.1,4.6,10.5,81.05,85.45,18.165
8.7,14.0,4.4,9.6,88.1,99.1,33.1365
7.7,15.65,1.5,14.15,83.6,106.6,33.899
8.9,17.5,1.0,16.5,80.25,107.5,36.531
10.5,17.5,2.45,15.05,76.5,110.55,36.445
9.75,16.8,2.45,14.35,72.55,114.95,37.396
9.2,19.0,1.25,17.75,72.85,117.2,21.2665
11.05,20.1,3.95,16.15,74.35,117.2,20.0175
11.1,16.05,6.5,9.55,82.8,122.45,35.6715
8.4,11.45,5.9,5.55,81.15,133.95,35.408
7.25,12.0,4.2,7.8,63.55,140.2,38.617
7.95,14.8,2.1,12.7,65.9,140.2,36.5305
8.35,17.05,1.2,15.85,76.25,140.2,38.189
9.65,19.15,2.05,17.1,76.1,140.2,22.8245
11.4,22.45,1.85,20.6,69.6,140.2,21.2745
12.9,20.3,4.7,15.6,76.0,153.0,39.3715
13.15,16.15,8.85,7.3,86.8,186.3,39.909
12.6,16.95,8.95,8.0,75.35,206.8,36.749
12.4,19.45,7.2,12.25,62.55,206.8,37.587
12.3,22.0,4.5,17.5,63.9,206.8,38.8135
14.1,22.25,5.45,16.8,59.0,103.4,22.698
16.5,21.35,10.55,10.8,52.6,0.0,18.788
16.95,19.55,13.1,6.45,70.65,5.9,34.0075
13.7,15.25,11.15,4.1,90.75,12.7,36.633
11.15,15.75,6.5,9.25,80.35,14.6,39.242
10.85,19.05,3.95,15.1,64.8,15.6,38.0985
11.0,20.65,3.65,17.0,65.4,15.6,35.1705
11.35,20.2,3.95,16.25,64.9,15.6,31.525
11.15,19.3,3.0,16.3,61.05,15.6,32.8445
11.75,19.9,2.9,17.0,62.75,15.6,35.521
12.8,20.75,4.9,15.85,61.2,15.6,35.017
13.45,18.4,8.4,10.0,68.25,23.3,30.889
12.15,14.85,8.55,6.3,80.45,44.0,29.6375
9.55,15.0,3.95,11.05,71.55,57.0,28.839
9.6,17.05,1.8,15.25,60.7,57.0,27.7415
11.15,18.7,2.6,16.1,68.8,57.0,25.7035
11.4,17.65,5.5,12.15,71.2,57.0,23.57
10.85,16.1,5.2,10.9,61.6,57.0,21.924
10.35,18.15,2.3,15.85,64.0,57.0,20.82
11.5,22.75,1.7,21.05,68.5,57.0,20.2815
14.75,25.15,5.05,20.1,62.75,57.0,20.336
16.95,24.05,10.3,13.75,58.45,57.0,21.271
18.55,24.3,13.15,11.15,52.45,57.0,18.786
18.8,26.2,12.25,13.95,50.75,57.0,14.3135
16.95,25.9,9.45,16.45,60.6,57.0,12.668
15.6,23.6,8.45,15.15,62.8,57.0,9.223
14.9,21.4,8.45,12.95,63.55,57.0,9.146
15.85,22.3,9.35,12.95,67.55,57.0,8.996
16.8,23.05,11.2,11.85,64.9,57.5,7.5895
15.7,20.75,10.45,10.3,63.15,59.05,6.2005
12.8,17.1,8.6,8.5,72.0,35.6,5.0225
11.2,16.6,6.6,10.0,78.2,17.1,3.9
12.5,20.2,5.1,15.1,74.45,23.1,2.586
15.3,22.05,8.55,13.5,79.95,29.15,2.515
15.9,21.1,9.55,11.55,79.25,45.2,2.753
14.15,21.75,5.6,16.15,68.7,55.2,2.8355
14.35,22.85,6.2,16.65,67.95,55.2,2.625
15.0,23.2,6.55,16.65,69.05,55.2,2.4005
15.45,23.9,6.0,17.9,66.1,55.2,2.16
